OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate,Month,Year
15354,201,Lagos_WH,484,2,5,1.5,2023-10-08,10,2023
15355,121,Abuja_WH,498,6,2,2.7,2024-07-05,7,2024
15356,271,Abuja_WH,34,19,5,1.5,2023-05-15,5,2023
15357,146,Kano_WH,225,18,6,3.0,2023-06-08,6,2023
15358,124,Kano_WH,85,6,5,1.2,2023-01-03,1,2023
15359,249,Lagos_WH,350,24,3,1.5,2024-11-22,11,2024
15360,201,Kano_WH,282,7,6,2.3,2023-07-29,7,2023
15361,160,Abuja_WH,459,20,1,3.0,2023-03-05,3,2023
15362,279,Abuja_WH,165,24,4,1.5,2024-04-21,4,2024
15363,218,Kano_WH,23,24,5,4.5,2023-11-17,11,2023
15364,247,Lagos_WH,381,23,5,2.1,2023-04-25,4,2023
15365,119,Lagos_WH,210,27,4,3.3,2024-07-24,7,2024
15366,204,Lagos_WH,77,2,9,1.6,2024-05-25,5,2024
15367,205,Abuja_WH,78,4,4,4.0,2023-10-23,10,2023
15368,201,Abuja_WH,378,16,7,3.2,2023-10-16,10,2023
15369,272,Abuja_WH,22,3,4,4.7,2024-05-09,5,2024
15370,136,Lagos_WH,94,7,5,3.7,2024-12-28,12,2024
15371,242,Abuja_WH,279,28,9,4.9,2023-02-04,2,2023
15372,175,Kano_WH,155,3,0,4.2,2024-05-09,5,2024
15373,236,Kano_WH,146,7,0,3.1,2024-08-05,8,2024
15374,200,Lagos_WH,355,11,0,1.9,2023-12-19,12,2023
15375,271,Lagos_WH,243,16,3,2.4,2023-07-15,7,2023
15376,242,Kano_WH,309,16,2,2.5,2024-06-30,6,2024
15377,143,Lagos_WH,36,24,4,4.7,2024-11-04,11,2024
15378,219,Kano_WH,178,14,6,2.0,2023-03-15,3,2023
15379,217,Abuja_WH,478,16,5,3.9,2024-04-02,4,2024
15380,185,Kano_WH,65,20,2,3.4,2024-10-21,10,2024
15381,239,Lagos_WH,359,7,1,1.7,2023-02-13,2,2023
15382,254,Lagos_WH,53,25,1,2.1,2023-07-28,7,2023
15383,246,Lagos_WH,19,23,2,2.1,2024-12-17,12,2024
15384,252,Kano_WH,425,2,9,1.7,2023-12-16,12,2023
15385,291,Kano_WH,79,9,2,4.1,2023-09-24,9,2023
15386,207,Lagos_WH,291,5,2,2.3,2024-06-08,6,2024
15387,239,Lagos_WH,225,10,7,3.1,2024-06-18,6,2024
15388,149,Abuja_WH,50,11,2,3.9,2023-03-15,3,2023
15389,171,Abuja_WH,311,22,5,4.9,2023-10-11,10,2023
15390,238,Kano_WH,23,18,8,4.6,2024-02-05,2,2024
15391,202,Abuja_WH,310,10,7,1.8,2024-11-17,11,2024
15392,182,Abuja_WH,163,29,5,4.6,2024-06-17,6,2024
15393,122,Kano_WH,109,14,9,4.4,2024-11-19,11,2024
15394,187,Abuja_WH,16,23,4,1.1,2024-08-18,8,2024
15395,242,Kano_WH,174,9,4,4.5,2023-12-04,12,2023
15396,162,Lagos_WH,237,27,7,3.1,2024-02-14,2,2024
15397,247,Abuja_WH,443,2,6,1.8,2024-11-17,11,2024
15398,188,Kano_WH,203,9,4,5.0,2023-06-22,6,2023
15399,109,Kano_WH,294,21,9,2.2,2024-11-01,11,2024
15400,211,Kano_WH,477,17,5,1.8,2024-07-15,7,2024
15401,288,Abuja_WH,371,5,4,1.7,2023-09-26,9,2023
15402,274,Kano_WH,385,14,8,3.1,2023-02-07,2,2023
15403,217,Kano_WH,241,18,5,1.7,2023-08-15,8,2023
15404,148,Abuja_WH,128,24,2,3.1,2023-09-13,9,2023
15405,148,Kano_WH,253,19,2,3.9,2024-09-29,9,2024
15406,175,Kano_WH,192,9,9,4.8,2024-10-29,10,2024
15407,132,Abuja_WH,274,21,9,2.5,2023-03-24,3,2023
15408,186,Abuja_WH,424,3,3,4.9,2024-03-08,3,2024
15409,177,Lagos_WH,385,26,4,5.0,2024-08-17,8,2024
15410,122,Lagos_WH,478,17,8,2.9836589289818436,2024-08-06,8,2024
15411,280,Kano_WH,108,4,9,2.2,2023-09-27,9,2023
15412,136,Lagos_WH,102,7,1,4.4,2023-12-21,12,2023
15413,121,Kano_WH,155,3,1,1.2,2024-10-09,10,2024
15414,229,Kano_WH,445,9,0,2.8,2023-05-08,5,2023
15415,247,Lagos_WH,167,21,7,3.5,2024-04-28,4,2024
15416,104,Abuja_WH,86,28,0,4.9,2023-03-07,3,2023
15417,102,Abuja_WH,404,27,5,3.8,2024-12-04,12,2024
15418,181,Lagos_WH,290,14,1,1.9,2024-04-21,4,2024
15419,111,Kano_WH,163,12,8,4.4,2023-10-07,10,2023
15420,259,Abuja_WH,221,27,3,3.6,2023-09-28,9,2023
15421,285,Kano_WH,226,6,9,4.5,2024-03-31,3,2024
15422,298,Abuja_WH,147,23,4,3.8,2023-01-03,1,2023
15423,169,Lagos_WH,126,10,1,2.4,2023-08-30,8,2023
15424,139,Lagos_WH,86,14,4,1.5,2023-09-24,9,2023
15425,200,Lagos_WH,169,29,6,2.9836589289818436,2024-08-05,8,2024
15426,233,Kano_WH,364,21,4,1.8,2024-05-31,5,2024
15427,162,Lagos_WH,63,18,0,1.3,2024-10-23,10,2024
15428,252,Lagos_WH,290,3,8,2.2,2023-12-18,12,2023
15429,190,Lagos_WH,481,16,1,2.3,2024-07-03,7,2024
15430,296,Kano_WH,166,11,3,5.0,2024-03-02,3,2024
15431,182,Kano_WH,172,13,5,3.3,2024-07-16,7,2024
15432,149,Kano_WH,61,9,0,5.0,2024-10-05,10,2024
15433,267,Abuja_WH,125,14,8,4.1,2024-02-06,2,2024
15434,100,Kano_WH,133,15,8,3.0,2024-01-21,1,2024
15435,273,Lagos_WH,222,19,7,2.1,2023-07-05,7,2023
15436,172,Abuja_WH,405,2,8,1.9,2024-02-21,2,2024
15437,266,Kano_WH,185,24,3,1.9,2023-11-17,11,2023
15438,237,Kano_WH,272,13,8,4.4,2024-08-28,8,2024
15439,212,Kano_WH,208,24,3,2.6,2024-09-10,9,2024
15440,148,Abuja_WH,94,23,4,2.8,2023-03-04,3,2023
15441,113,Lagos_WH,62,18,5,3.5,2024-04-17,4,2024
15442,145,Lagos_WH,346,2,6,1.2,2023-01-31,1,2023
15443,139,Abuja_WH,248,3,2,2.9,2023-07-27,7,2023
15444,213,Lagos_WH,77,14,1,1.1,2024-12-08,12,2024
15445,246,Kano_WH,182,26,4,4.0,2023-01-13,1,2023
15446,116,Abuja_WH,122,29,9,1.1,2023-06-04,6,2023
15447,273,Lagos_WH,298,1,2,3.8,2023-11-09,11,2023
15448,213,Abuja_WH,465,29,2,1.8,2023-05-22,5,2023
15449,292,Kano_WH,194,12,6,4.3,2023-02-21,2,2023
15450,169,Lagos_WH,283,5,5,2.3,2023-03-21,3,2023
15451,137,Lagos_WH,153,28,2,4.6,2024-04-01,4,2024
15452,201,Kano_WH,104,19,6,4.0,2023-08-10,8,2023
15453,202,Lagos_WH,57,20,9,1.8,2024-10-01,10,2024
15454,224,Lagos_WH,306,9,9,4.5,2024-01-28,1,2024
15455,244,Lagos_WH,90,23,5,1.1,2023-06-16,6,2023
15456,172,Kano_WH,328,7,0,3.5,2023-12-13,12,2023
15457,224,Abuja_WH,166,3,4,2.9836589289818436,2024-06-02,6,2024
15458,110,Abuja_WH,242,7,3,1.5,2024-07-22,7,2024
15459,152,Lagos_WH,282,15,2,1.2,2024-05-05,5,2024
15460,219,Abuja_WH,35,25,2,4.6,2024-07-20,7,2024
15461,245,Kano_WH,467,28,7,2.2,2024-10-08,10,2024
15462,208,Lagos_WH,88,11,2,2.9836589289818436,2024-05-01,5,2024
15463,234,Kano_WH,168,28,1,4.4,2024-04-08,4,2024
15464,262,Lagos_WH,433,26,4,1.4,2023-04-27,4,2023
15465,271,Lagos_WH,58,25,9,2.5,2024-02-04,2,2024
15466,170,Lagos_WH,401,10,2,3.9,2024-12-03,12,2024
15467,138,Abuja_WH,186,1,9,1.3,2023-04-13,4,2023
15468,110,Lagos_WH,201,9,2,4.0,2023-04-06,4,2023
15469,224,Kano_WH,182,3,7,4.5,2024-04-07,4,2024
15470,109,Lagos_WH,177,6,8,4.2,2024-06-28,6,2024
15471,227,Abuja_WH,134,18,1,2.0,2023-05-29,5,2023
15472,197,Lagos_WH,267,4,0,4.4,2024-04-23,4,2024
15473,187,Abuja_WH,190,19,7,3.8,2024-02-27,2,2024
15474,175,Abuja_WH,216,6,9,4.0,2024-09-27,9,2024
15475,236,Lagos_WH,64,1,9,4.0,2024-10-30,10,2024
15476,201,Abuja_WH,161,4,5,2.8,2023-01-16,1,2023
15477,209,Lagos_WH,165,1,8,4.6,2024-03-04,3,2024
15478,107,Abuja_WH,271,17,0,1.5,2024-09-04,9,2024
15479,275,Lagos_WH,433,4,4,4.8,2023-03-12,3,2023
15480,120,Lagos_WH,460,21,4,1.0,2023-02-01,2,2023
15481,196,Lagos_WH,473,28,2,4.1,2023-06-20,6,2023
15482,188,Lagos_WH,256,7,1,1.7,2024-02-18,2,2024
15483,202,Lagos_WH,128,8,8,1.3,2023-05-18,5,2023
15484,105,Kano_WH,203,3,6,3.0,2023-05-21,5,2023
15485,158,Abuja_WH,275,12,8,3.1,2024-09-20,9,2024
15486,295,Lagos_WH,262,19,2,3.7,2023-11-10,11,2023
15487,122,Kano_WH,12,10,0,3.4,2024-08-20,8,2024
15488,172,Lagos_WH,257,20,1,1.1,2024-06-18,6,2024
15489,199,Abuja_WH,148,6,5,1.8,2024-07-18,7,2024
15490,217,Kano_WH,120,18,5,3.9,2024-03-29,3,2024
15491,262,Kano_WH,162,28,1,4.8,2024-07-10,7,2024
15492,239,Abuja_WH,331,6,8,4.1,2024-02-20,2,2024
15493,298,Lagos_WH,146,27,9,4.9,2024-11-23,11,2024
15494,284,Kano_WH,198,22,0,2.9836589289818436,2023-07-23,7,2023
15495,256,Kano_WH,220,18,3,4.8,2024-08-10,8,2024
15496,166,Kano_WH,250,5,3,2.5,2023-04-09,4,2023
15497,160,Abuja_WH,196,28,0,3.2,2024-03-24,3,2024
15498,160,Lagos_WH,103,27,4,4.9,2023-08-24,8,2023
15499,217,Lagos_WH,138,11,5,2.8,2024-02-13,2,2024
15500,129,Abuja_WH,416,7,8,2.3,2023-10-16,10,2023
15501,126,Lagos_WH,497,9,7,4.2,2024-07-22,7,2024
15502,223,Abuja_WH,138,3,3,3.8,2024-11-12,11,2024
15503,129,Kano_WH,20,23,5,2.9836589289818436,2023-02-21,2,2023
15504,199,Kano_WH,217,19,6,2.9,2024-09-30,9,2024
15505,282,Kano_WH,38,12,5,4.7,2023-03-04,3,2023
15506,250,Abuja_WH,112,18,4,3.2,2024-09-11,9,2024
15507,136,Abuja_WH,248,15,0,3.5,2024-10-16,10,2024
15508,253,Kano_WH,16,20,6,3.0,2024-10-09,10,2024
15509,263,Abuja_WH,175,28,6,3.3,2024-11-08,11,2024
15510,162,Kano_WH,13,24,4,2.2,2024-06-23,6,2024
15511,264,Kano_WH,237,5,8,1.8,2023-11-24,11,2023
15512,278,Abuja_WH,275,8,2,2.6,2023-09-15,9,2023
15513,167,Abuja_WH,63,22,0,1.9,2023-05-11,5,2023
15514,192,Kano_WH,261,29,4,4.6,2024-02-24,2,2024
15515,207,Kano_WH,257,12,3,1.6,2023-07-28,7,2023
15516,290,Lagos_WH,481,29,5,2.0,2023-01-19,1,2023
15517,136,Kano_WH,423,17,1,4.2,2023-04-03,4,2023
15518,196,Abuja_WH,275,19,4,1.4,2023-07-09,7,2023
15519,214,Lagos_WH,245,24,7,4.2,2024-11-22,11,2024
15520,130,Kano_WH,447,14,7,3.3,2023-09-10,9,2023
15521,252,Kano_WH,125,16,1,2.8,2024-04-11,4,2024
15522,252,Kano_WH,50,15,2,4.5,2023-08-16,8,2023
15523,204,Abuja_WH,272,4,8,2.6,2023-01-30,1,2023
15524,273,Lagos_WH,193,18,6,2.1,2024-10-12,10,2024
15525,129,Kano_WH,490,8,8,3.2,2023-04-27,4,2023
15526,247,Abuja_WH,29,5,3,3.2,2024-09-04,9,2024
15527,122,Lagos_WH,271,17,6,1.5,2023-04-08,4,2023
15528,226,Kano_WH,351,8,6,4.1,2023-05-28,5,2023
15529,228,Lagos_WH,263,13,6,2.5,2024-08-03,8,2024
15530,242,Kano_WH,25,9,9,2.9836589289818436,2023-06-30,6,2023
15531,120,Lagos_WH,281,24,4,1.4,2023-07-24,7,2023
15532,129,Abuja_WH,107,14,5,3.3,2023-05-18,5,2023
15533,110,Kano_WH,416,17,3,2.5,2023-08-25,8,2023
15534,213,Abuja_WH,12,22,8,2.3,2023-04-18,4,2023
15535,279,Lagos_WH,351,6,3,2.8,2024-05-06,5,2024
15536,257,Kano_WH,293,7,8,4.2,2023-11-18,11,2023
15537,236,Kano_WH,412,1,8,1.7,2024-01-17,1,2024
15538,168,Abuja_WH,111,24,4,1.5,2023-09-12,9,2023
15539,146,Kano_WH,67,4,8,4.5,2024-03-14,3,2024
15540,261,Kano_WH,198,27,8,4.2,2024-05-08,5,2024
15541,132,Abuja_WH,115,20,2,1.7,2024-10-11,10,2024
15542,221,Lagos_WH,177,11,2,3.2,2024-07-12,7,2024
15543,164,Abuja_WH,94,10,3,3.2,2023-03-07,3,2023
15544,278,Abuja_WH,490,13,7,4.1,2024-12-20,12,2024
15545,258,Lagos_WH,396,20,2,2.3,2024-04-01,4,2024
15546,222,Kano_WH,42,29,1,1.3,2024-01-02,1,2024
15547,155,Kano_WH,401,22,5,1.7,2024-02-12,2,2024
15548,298,Lagos_WH,432,13,2,1.8,2024-04-01,4,2024
15549,144,Kano_WH,468,22,8,2.9,2024-03-05,3,2024
15550,132,Lagos_WH,435,6,9,3.0,2023-08-09,8,2023
15551,205,Abuja_WH,229,18,8,1.8,2023-05-16,5,2023
15552,150,Kano_WH,293,21,9,2.3,2023-01-12,1,2023
15553,232,Kano_WH,422,27,5,4.1,2023-05-10,5,2023
15554,137,Lagos_WH,285,12,4,1.2,2023-12-18,12,2023
15555,232,Lagos_WH,232,2,1,4.0,2024-10-24,10,2024
15556,155,Abuja_WH,189,6,7,2.9836589289818436,2024-04-17,4,2024
15557,180,Lagos_WH,346,7,2,4.0,2024-08-13,8,2024
15558,298,Lagos_WH,87,22,4,4.7,2024-06-28,6,2024
15559,188,Lagos_WH,173,3,9,2.1,2023-05-24,5,2023
15560,252,Kano_WH,234,11,3,3.1,2024-01-28,1,2024
15561,294,Kano_WH,286,26,2,2.7,2024-09-11,9,2024
15562,151,Kano_WH,46,26,2,2.1,2023-07-02,7,2023
15563,135,Kano_WH,491,21,8,1.2,2024-11-17,11,2024
15564,219,Kano_WH,371,9,1,4.0,2023-04-24,4,2023
15565,250,Kano_WH,283,14,2,3.9,2023-05-22,5,2023
15566,235,Abuja_WH,466,11,4,3.3,2024-11-05,11,2024
15567,258,Kano_WH,27,6,3,4.9,2024-09-23,9,2024
15568,162,Lagos_WH,206,19,8,4.5,2023-01-14,1,2023
15569,120,Kano_WH,85,15,4,3.3,2023-09-14,9,2023
15570,198,Lagos_WH,258,25,9,4.7,2024-07-16,7,2024
15571,204,Lagos_WH,121,27,4,3.2,2024-04-16,4,2024
15572,205,Abuja_WH,321,14,6,4.4,2024-08-10,8,2024
15573,221,Lagos_WH,459,12,3,3.0,2023-02-17,2,2023
15574,149,Lagos_WH,11,13,4,4.2,2024-05-16,5,2024
15575,256,Abuja_WH,286,5,0,2.8,2024-11-28,11,2024
15576,159,Lagos_WH,281,12,6,3.3,2023-06-18,6,2023
15577,294,Abuja_WH,173,17,3,1.8,2023-09-02,9,2023
15578,143,Lagos_WH,108,26,1,3.5,2024-12-13,12,2024
15579,101,Kano_WH,93,19,6,4.2,2023-07-04,7,2023
15580,207,Lagos_WH,299,3,7,4.4,2024-10-27,10,2024
15581,204,Kano_WH,107,18,8,4.1,2023-05-23,5,2023
15582,197,Abuja_WH,29,18,7,1.0,2023-09-12,9,2023
15583,242,Kano_WH,85,9,7,4.7,2024-09-23,9,2024
15584,266,Kano_WH,246,3,7,1.2,2024-08-14,8,2024
15585,267,Lagos_WH,380,26,6,3.8,2023-05-25,5,2023
15586,274,Kano_WH,160,11,1,4.3,2023-04-14,4,2023
15587,151,Abuja_WH,298,20,1,4.1,2023-04-19,4,2023
15588,187,Abuja_WH,144,16,8,4.1,2024-03-06,3,2024
15589,233,Lagos_WH,60,15,0,1.9,2024-09-14,9,2024
15590,297,Lagos_WH,182,6,0,1.3,2023-01-10,1,2023
15591,275,Abuja_WH,461,26,6,2.9,2023-02-04,2,2023
15592,285,Abuja_WH,57,9,9,3.5,2023-12-27,12,2023
15593,200,Lagos_WH,123,1,5,4.3,2024-10-11,10,2024
15594,230,Lagos_WH,392,14,5,2.4,2023-07-18,7,2023
15595,195,Lagos_WH,88,19,7,4.3,2023-12-20,12,2023
15596,273,Lagos_WH,340,3,3,3.0,2024-03-24,3,2024
15597,245,Lagos_WH,264,22,4,4.1,2023-11-21,11,2023
15598,283,Abuja_WH,334,9,4,1.9,2024-04-09,4,2024
15599,191,Lagos_WH,201,27,5,4.1,2023-02-17,2,2023
15600,260,Kano_WH,257,9,0,1.9,2023-10-03,10,2023
15601,244,Abuja_WH,279,5,3,1.3,2023-02-15,2,2023
15602,131,Kano_WH,244,25,2,4.1,2023-04-08,4,2023
15603,175,Lagos_WH,443,6,6,4.1,2024-07-01,7,2024
15604,200,Abuja_WH,369,21,0,1.4,2023-08-27,8,2023
15605,229,Lagos_WH,402,24,1,2.7,2024-05-27,5,2024
15606,253,Lagos_WH,53,12,7,1.1,2023-02-19,2,2023
15607,266,Lagos_WH,233,28,1,3.9,2023-01-29,1,2023
15608,290,Abuja_WH,30,7,8,4.1,2023-01-20,1,2023
15609,244,Abuja_WH,226,7,3,3.7,2023-01-29,1,2023
15610,215,Kano_WH,201,20,2,3.1,2023-01-16,1,2023
15611,199,Abuja_WH,65,10,3,1.5,2023-12-02,12,2023
15612,133,Lagos_WH,475,16,8,4.9,2024-04-28,4,2024
15613,118,Kano_WH,20,17,6,2.0,2023-08-25,8,2023
15614,161,Abuja_WH,366,29,3,4.4,2024-02-28,2,2024
15615,259,Kano_WH,488,13,6,1.3,2023-12-10,12,2023
15616,149,Lagos_WH,391,5,7,2.9836589289818436,2024-02-05,2,2024
15617,185,Abuja_WH,66,14,7,3.7,2024-08-07,8,2024
15618,144,Lagos_WH,232,9,5,1.2,2023-05-28,5,2023
15619,281,Lagos_WH,114,14,0,1.0,2024-11-16,11,2024
15620,221,Kano_WH,497,8,9,3.5,2023-01-24,1,2023
15621,181,Kano_WH,475,20,2,3.7,2024-03-01,3,2024
15622,214,Kano_WH,223,10,5,3.8,2024-04-13,4,2024
15623,187,Kano_WH,90,9,0,4.5,2023-07-28,7,2023
15624,100,Kano_WH,118,22,4,2.3,2024-07-15,7,2024
15625,165,Abuja_WH,352,7,1,1.3,2023-10-14,10,2023
15626,267,Kano_WH,47,10,0,2.6,2023-01-13,1,2023
15627,251,Abuja_WH,129,10,9,2.0,2023-12-15,12,2023
15628,151,Abuja_WH,165,26,2,4.8,2024-11-13,11,2024
15629,101,Lagos_WH,16,8,1,1.8,2024-10-07,10,2024
15630,288,Abuja_WH,427,17,5,3.8,2023-03-20,3,2023
15631,254,Lagos_WH,139,20,5,4.7,2023-09-27,9,2023
15632,293,Lagos_WH,53,6,6,3.7,2024-02-20,2,2024
15633,186,Kano_WH,203,20,6,1.3,2024-03-22,3,2024
15634,260,Kano_WH,159,19,4,2.9836589289818436,2023-07-21,7,2023
15635,261,Kano_WH,451,13,2,1.6,2023-12-05,12,2023
15636,289,Abuja_WH,257,5,5,1.8,2023-11-19,11,2023
15637,131,Kano_WH,394,4,2,3.9,2024-06-27,6,2024
15638,102,Lagos_WH,107,21,4,3.0,2024-05-27,5,2024
15639,154,Kano_WH,46,12,2,4.1,2024-10-17,10,2024
15640,126,Kano_WH,322,15,5,1.7,2023-12-24,12,2023
15641,107,Lagos_WH,148,2,3,4.4,2023-04-19,4,2023
15642,119,Abuja_WH,70,15,8,2.2,2024-09-19,9,2024
15643,279,Abuja_WH,484,19,1,3.1,2024-02-20,2,2024
15644,116,Abuja_WH,151,29,6,1.5,2024-03-25,3,2024
15645,208,Lagos_WH,81,8,4,2.4,2023-12-22,12,2023
15646,132,Lagos_WH,90,15,8,2.4,2023-12-05,12,2023
15647,154,Abuja_WH,86,24,9,4.9,2024-08-13,8,2024
15648,172,Kano_WH,241,10,4,4.3,2023-09-05,9,2023
15649,197,Lagos_WH,376,13,4,1.2,2023-01-05,1,2023
15650,207,Abuja_WH,272,24,1,2.1,2023-01-11,1,2023
15651,298,Abuja_WH,88,19,2,1.8,2023-01-27,1,2023
15652,243,Abuja_WH,434,1,5,2.3,2024-09-04,9,2024
15653,190,Abuja_WH,119,11,3,2.9836589289818436,2023-09-20,9,2023
15654,178,Kano_WH,280,18,2,4.1,2024-10-03,10,2024
15655,163,Kano_WH,244,19,4,1.6,2023-06-26,6,2023
15656,187,Lagos_WH,237,18,8,1.8,2023-02-11,2,2023
15657,200,Lagos_WH,215,19,2,3.6,2024-10-24,10,2024
15658,212,Abuja_WH,103,7,6,3.5,2023-01-21,1,2023
15659,267,Kano_WH,199,5,8,4.3,2024-09-16,9,2024
15660,285,Lagos_WH,195,14,3,1.5,2024-10-02,10,2024
15661,182,Kano_WH,127,27,6,1.9,2024-05-23,5,2024
15662,122,Lagos_WH,56,11,6,4.5,2023-10-12,10,2023
15663,202,Abuja_WH,301,28,2,3.7,2023-06-12,6,2023
15664,194,Abuja_WH,136,11,0,1.3,2024-07-02,7,2024
15665,193,Lagos_WH,87,21,3,2.9836589289818436,2024-03-06,3,2024
15666,106,Kano_WH,13,2,8,3.1,2024-10-19,10,2024
15667,286,Kano_WH,338,25,9,4.0,2023-12-19,12,2023
15668,208,Abuja_WH,362,9,6,3.6,2024-10-07,10,2024
15669,158,Abuja_WH,67,1,9,3.7,2024-08-08,8,2024
15670,213,Kano_WH,256,15,5,3.3,2024-02-16,2,2024
15671,102,Kano_WH,197,24,4,4.5,2024-07-23,7,2024
15672,211,Abuja_WH,209,8,9,4.6,2023-07-15,7,2023
15673,129,Lagos_WH,88,25,9,3.4,2023-04-23,4,2023
15674,237,Lagos_WH,239,2,0,3.9,2024-06-20,6,2024
15675,197,Kano_WH,422,6,3,2.8,2023-07-31,7,2023
15676,112,Kano_WH,330,2,2,2.1,2023-11-07,11,2023
15677,266,Lagos_WH,495,17,2,3.5,2023-02-13,2,2023
15678,176,Abuja_WH,381,7,0,4.3,2024-08-06,8,2024
15679,291,Abuja_WH,164,3,2,2.1,2023-08-21,8,2023
15680,124,Abuja_WH,87,24,9,3.5,2023-09-07,9,2023
15681,268,Lagos_WH,465,19,9,3.5,2024-04-09,4,2024
15682,267,Abuja_WH,16,12,7,4.7,2023-02-17,2,2023
15683,161,Lagos_WH,97,18,3,4.0,2023-08-15,8,2023
15684,139,Lagos_WH,345,24,6,4.2,2024-05-15,5,2024
15685,261,Kano_WH,202,8,1,3.3,2024-06-21,6,2024
15686,178,Lagos_WH,243,12,6,3.9,2023-05-18,5,2023
15687,102,Lagos_WH,341,29,5,2.0,2024-08-16,8,2024
15688,279,Kano_WH,306,26,7,3.3,2023-07-15,7,2023
15689,145,Kano_WH,83,1,7,3.6,2023-04-19,4,2023
15690,185,Lagos_WH,307,1,7,4.3,2024-08-03,8,2024
15691,197,Kano_WH,428,28,9,1.7,2023-11-22,11,2023
15692,168,Abuja_WH,427,10,3,2.3,2023-05-18,5,2023
15693,140,Abuja_WH,402,3,8,4.2,2023-08-30,8,2023
15694,159,Lagos_WH,314,10,7,2.7,2023-03-17,3,2023
15695,256,Kano_WH,415,4,3,2.9,2024-11-29,11,2024
15696,235,Kano_WH,430,24,1,3.5,2023-01-24,1,2023
15697,197,Abuja_WH,325,12,0,3.9,2023-03-14,3,2023
15698,103,Lagos_WH,21,14,1,2.2,2023-11-29,11,2023
15699,124,Lagos_WH,388,8,4,4.5,2023-05-05,5,2023
15700,277,Lagos_WH,301,24,4,2.5,2023-05-29,5,2023
15701,250,Abuja_WH,307,7,9,2.0,2024-04-13,4,2024
15702,252,Kano_WH,361,1,1,3.8,2023-11-09,11,2023
15703,197,Lagos_WH,392,17,3,2.4,2024-09-27,9,2024
15704,169,Kano_WH,90,21,7,3.0,2024-10-07,10,2024
15705,197,Abuja_WH,395,15,0,2.3,2024-07-20,7,2024
15706,248,Lagos_WH,424,28,1,4.4,2023-01-02,1,2023
15707,207,Kano_WH,285,15,1,3.0,2023-07-28,7,2023
15708,193,Kano_WH,383,5,4,1.3,2023-09-11,9,2023
15709,222,Abuja_WH,47,21,1,1.2,2023-08-31,8,2023
15710,155,Abuja_WH,142,1,7,2.5,2023-01-30,1,2023
15711,102,Lagos_WH,209,19,2,2.6,2023-11-07,11,2023
15712,178,Abuja_WH,281,1,2,1.1,2023-01-11,1,2023
15713,248,Kano_WH,69,2,7,4.4,2024-06-20,6,2024
15714,276,Lagos_WH,105,11,0,2.9836589289818436,2024-02-23,2,2024
15715,145,Lagos_WH,12,12,3,3.2,2023-03-30,3,2023
15716,225,Abuja_WH,210,11,6,3.6,2024-10-09,10,2024
15717,218,Abuja_WH,131,8,4,1.9,2023-11-19,11,2023
15718,177,Lagos_WH,237,20,2,3.1,2023-03-27,3,2023
15719,167,Lagos_WH,42,4,7,1.9,2023-05-07,5,2023
15720,130,Abuja_WH,335,21,4,2.7,2023-10-07,10,2023
15721,145,Abuja_WH,105,2,5,3.5,2024-10-22,10,2024
15722,271,Kano_WH,283,9,0,1.9,2023-05-24,5,2023
15723,144,Lagos_WH,269,29,2,4.5,2024-11-16,11,2024
15724,276,Kano_WH,181,13,9,2.2,2023-05-18,5,2023
15725,103,Lagos_WH,247,10,3,2.2,2024-03-25,3,2024
15726,224,Abuja_WH,357,9,9,4.7,2024-04-25,4,2024
15727,284,Abuja_WH,172,13,9,2.6,2023-09-30,9,2023
15728,155,Abuja_WH,380,3,3,1.5,2024-09-28,9,2024
15729,265,Kano_WH,107,17,4,2.7,2024-12-13,12,2024
15730,105,Kano_WH,385,18,8,2.4,2024-03-16,3,2024
15731,181,Kano_WH,43,27,3,3.0,2024-12-15,12,2024
15732,251,Kano_WH,122,27,6,3.5,2024-12-19,12,2024
15733,279,Abuja_WH,174,8,7,2.3,2023-07-22,7,2023
15734,138,Kano_WH,490,24,6,3.8,2024-09-05,9,2024
15735,210,Kano_WH,409,13,1,2.2,2024-03-28,3,2024
15736,172,Abuja_WH,239,18,0,4.4,2023-05-26,5,2023
15737,264,Kano_WH,494,26,4,4.8,2023-10-29,10,2023
15738,197,Lagos_WH,197,16,7,1.1,2023-08-17,8,2023
15739,261,Abuja_WH,117,21,0,1.5,2023-08-28,8,2023
15740,226,Kano_WH,218,14,1,3.0,2024-07-11,7,2024
15741,139,Kano_WH,288,25,8,3.5,2023-05-10,5,2023
15742,267,Kano_WH,404,28,5,4.6,2023-12-25,12,2023
15743,136,Abuja_WH,124,13,0,3.5,2024-06-22,6,2024
15744,225,Kano_WH,43,27,7,4.5,2023-12-29,12,2023
15745,149,Kano_WH,67,4,2,3.1,2023-12-14,12,2023
15746,110,Kano_WH,98,1,3,3.8,2024-09-24,9,2024
15747,158,Abuja_WH,313,1,9,4.7,2023-01-28,1,2023
15748,253,Abuja_WH,476,6,4,3.7,2024-05-23,5,2024
15749,287,Lagos_WH,81,15,8,2.9,2024-07-21,7,2024
15750,107,Kano_WH,77,15,4,3.4,2023-02-18,2,2023
15751,127,Lagos_WH,143,7,5,2.7,2024-05-23,5,2024
15752,159,Abuja_WH,97,9,6,1.6,2023-12-16,12,2023
15753,188,Lagos_WH,221,28,4,4.1,2023-04-17,4,2023
