OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate
15417,102,Abuja_WH,404,27,5,3.8,2024-12-04
15418,181,Lagos_WH,290,14,1,1.9,2024-04-21
15419,111,Kano_WH,163,12,8,4.4,2023-10-07
15420,259,Abuja_WH,221,27,3,3.6,2023-09-28
15421,285,Kano_WH,226,6,9,4.5,2024-03-31
15422,298,Abuja_WH,147,23,4,3.8,2023-01-03
15423,169,Lagos_WH,126,10,1,2.4,2023-08-30
15424,139,Lagos_WH,86,14,4,1.5,2023-09-24
15425,200,Lagos_WH,169,29,6,,2024-08-05
15426,233,Kano_WH,364,21,4,1.8,2024-05-31
15427,162,Lagos_WH,63,18,0,1.3,2024-10-23
15428,252,Lagos_WH,290,3,8,2.2,2023-12-18
15429,190,Lagos_WH,481,16,1,2.3,2024-07-03
15430,296,Kano_WH,166,11,3,5.0,2024-03-02
15431,182,Kano_WH,172,13,5,3.3,2024-07-16
15432,149,Kano_WH,61,9,0,5.0,2024-10-05
15433,267,Abuja_WH,125,14,8,4.1,2024-02-06
15434,100,Kano_WH,133,15,8,3.0,2024-01-21
15435,273,Lagos_WH,222,19,7,2.1,2023-07-05
15436,172,Abuja_WH,405,2,8,1.9,2024-02-21
15437,266,Kano_WH,185,24,3,1.9,2023-11-17
15438,237,Kano_WH,272,13,8,4.4,2024-08-28
15439,212,Kano_WH,208,24,3,2.6,2024-09-10
15440,148,Abuja_WH,94,23,4,2.8,2023-03-04
15441,113,Lagos_WH,62,18,5,3.5,2024-04-17
15442,145,Lagos_WH,346,2,6,1.2,2023-01-31
15443,139,Abuja_WH,248,3,2,2.9,2023-07-27
15444,213,Lagos_WH,77,14,1,1.1,2024-12-08
15445,246,Kano_WH,182,26,4,4.0,2023-01-13
15446,116,Abuja_WH,122,29,9,1.1,2023-06-04
15447,273,Lagos_WH,298,1,2,3.8,2023-11-09
15448,213,Abuja_WH,465,29,2,1.8,2023-05-22
15449,292,Kano_WH,194,12,6,4.3,2023-02-21
15450,169,Lagos_WH,283,5,5,2.3,2023-03-21
15451,137,Lagos_WH,153,28,2,4.6,2024-04-01
15452,201,Kano_WH,104,19,6,4.0,2023-08-10
15453,202,Lagos_WH,57,20,9,1.8,2024-10-01
15454,224,Lagos_WH,306,9,9,4.5,2024-01-28
15455,244,Lagos_WH,90,23,5,1.1,2023-06-16
15456,172,Kano_WH,328,7,0,3.5,2023-12-13
15457,224,Abuja_WH,166,3,4,,2024-06-02
15458,110,Abuja_WH,242,7,3,1.5,2024-07-22
15459,152,Lagos_WH,282,15,2,1.2,2024-05-05
15460,219,Abuja_WH,35,25,2,4.6,2024-07-20
15461,245,Kano_WH,467,28,7,2.2,2024-10-08
15462,208,Lagos_WH,88,11,2,,2024-05-01
15463,234,Kano_WH,168,28,1,4.4,2024-04-08
15464,262,Lagos_WH,433,26,4,1.4,2023-04-27
15465,271,Lagos_WH,58,25,9,2.5,2024-02-04
15466,170,Lagos_WH,401,10,2,3.9,2024-12-03
15467,138,Abuja_WH,186,1,9,1.3,2023-04-13
15468,110,Lagos_WH,201,9,2,4.0,2023-04-06
15469,224,Kano_WH,182,3,7,4.5,2024-04-07
15470,109,Lagos_WH,177,6,8,4.2,2024-06-28
15471,227,Abuja_WH,134,18,1,2.0,2023-05-29
15472,197,Lagos_WH,267,4,0,4.4,2024-04-23
15473,187,Abuja_WH,190,19,7,3.8,2024-02-27
15474,175,Abuja_WH,216,6,9,4.0,2024-09-27
15475,236,Lagos_WH,64,1,9,4.0,2024-10-30
15476,201,Abuja_WH,161,4,5,2.8,2023-01-16
15477,209,Lagos_WH,165,1,8,4.6,2024-03-04
15478,107,Abuja_WH,271,17,0,1.5,2024-09-04
15479,275,Lagos_WH,433,4,4,4.8,2023-03-12
15480,120,Lagos_WH,460,21,4,1.0,2023-02-01
15481,196,Lagos_WH,473,28,2,4.1,2023-06-20
15482,188,Lagos_WH,256,7,1,1.7,2024-02-18
15483,202,Lagos_WH,128,8,8,1.3,2023-05-18
15484,105,Kano_WH,203,3,6,3.0,2023-05-21
15485,158,Abuja_WH,275,12,8,3.1,2024-09-20
15486,295,Lagos_WH,262,19,2,3.7,2023-11-10
15487,122,Kano_WH,12,10,0,3.4,2024-08-20
15488,172,Lagos_WH,257,20,1,1.1,2024-06-18
15489,199,Abuja_WH,148,6,5,1.8,2024-07-18
15490,217,Kano_WH,120,18,5,3.9,2024-03-29
15491,262,Kano_WH,162,28,1,4.8,2024-07-10
15492,239,Abuja_WH,331,6,8,4.1,2024-02-20
15493,298,Lagos_WH,146,27,9,4.9,2024-11-23
15494,284,Kano_WH,198,22,0,,2023-07-23
15495,256,Kano_WH,220,18,3,4.8,2024-08-10
15496,166,Kano_WH,250,5,3,2.5,2023-04-09
15497,160,Abuja_WH,196,28,0,3.2,2024-03-24
15498,160,Lagos_WH,103,27,4,4.9,2023-08-24
15499,217,Lagos_WH,138,11,5,2.8,2024-02-13
15500,129,Abuja_WH,416,7,8,2.3,2023-10-16
15501,126,Lagos_WH,497,9,7,4.2,2024-07-22
15502,223,Abuja_WH,138,3,3,3.8,2024-11-12
15503,129,Kano_WH,20,23,5,,2023-02-21
15504,199,Kano_WH,217,19,6,2.9,2024-09-30
15505,282,Kano_WH,38,12,5,4.7,2023-03-04
15506,250,Abuja_WH,112,18,4,3.2,2024-09-11
15507,136,Abuja_WH,248,15,0,3.5,2024-10-16
15508,253,Kano_WH,16,20,6,3.0,2024-10-09
15509,263,Abuja_WH,175,28,6,3.3,2024-11-08
15510,162,Kano_WH,13,24,4,2.2,2024-06-23
15511,264,Kano_WH,237,5,8,1.8,2023-11-24
15512,278,Abuja_WH,275,8,2,2.6,2023-09-15
15513,167,Abuja_WH,63,22,0,1.9,2023-05-11
15514,192,Kano_WH,261,29,4,4.6,2024-02-24
15515,207,Kano_WH,257,12,3,1.6,2023-07-28
15516,290,Lagos_WH,481,29,5,2.0,2023-01-19
15517,136,Kano_WH,423,17,1,4.2,2023-04-03
15518,196,Abuja_WH,275,19,4,1.4,2023-07-09
15519,214,Lagos_WH,245,24,7,4.2,2024-11-22
15520,130,Kano_WH,447,14,7,3.3,2023-09-10
15521,252,Kano_WH,125,16,1,2.8,2024-04-11
15522,252,Kano_WH,50,15,2,4.5,2023-08-16
15523,204,Abuja_WH,272,4,8,2.6,2023-01-30
15524,273,Lagos_WH,193,18,6,2.1,2024-10-12
15525,129,Kano_WH,490,8,8,3.2,2023-04-27
15526,247,Abuja_WH,29,5,3,3.2,2024-09-04
15527,122,Lagos_WH,271,17,6,1.5,2023-04-08
15528,226,Kano_WH,351,8,6,4.1,2023-05-28
15529,228,Lagos_WH,263,13,6,2.5,2024-08-03
15530,242,Kano_WH,25,9,9,,2023-06-30
15531,120,Lagos_WH,281,24,4,1.4,2023-07-24
15532,129,Abuja_WH,107,14,5,3.3,2023-05-18
15533,110,Kano_WH,416,17,3,2.5,2023-08-25
15534,213,Abuja_WH,12,22,8,2.3,2023-04-18
15535,279,Lagos_WH,351,6,3,2.8,2024-05-06
15536,257,Kano_WH,293,7,8,4.2,2023-11-18
15537,236,Kano_WH,412,1,8,1.7,2024-01-17
15538,168,Abuja_WH,111,24,4,1.5,2023-09-12
15539,146,Kano_WH,67,4,8,4.5,2024-03-14
15540,261,Kano_WH,198,27,8,4.2,2024-05-08
15541,132,Abuja_WH,115,20,2,1.7,2024-10-11
15542,221,Lagos_WH,177,11,2,3.2,2024-07-12
15543,164,Abuja_WH,94,10,3,3.2,2023-03-07
15544,278,Abuja_WH,490,13,7,4.1,2024-12-20
15545,258,Lagos_WH,396,20,2,2.3,2024-04-01
15546,222,Kano_WH,42,29,1,1.3,2024-01-02
15547,155,Kano_WH,401,22,5,1.7,2024-02-12
15548,298,Lagos_WH,432,13,2,1.8,2024-04-01
15549,144,Kano_WH,468,22,8,2.9,2024-03-05
15550,132,Lagos_WH,435,6,9,3.0,2023-08-09
15551,205,Abuja_WH,229,18,8,1.8,2023-05-16
15552,150,Kano_WH,293,21,9,2.3,2023-01-12
15553,232,Kano_WH,422,27,5,4.1,2023-05-10
15554,137,Lagos_WH,285,12,4,1.2,2023-12-18
15555,232,Lagos_WH,232,2,1,4.0,2024-10-24
15556,155,Abuja_WH,189,6,7,,2024-04-17
15557,180,Lagos_WH,346,7,2,4.0,2024-08-13
15558,298,Lagos_WH,87,22,4,4.7,2024-06-28
15559,188,Lagos_WH,173,3,9,2.1,2023-05-24
15560,252,Kano_WH,234,11,3,3.1,2024-01-28
15561,294,Kano_WH,286,26,2,2.7,2024-09-11
15562,151,Kano_WH,46,26,2,2.1,2023-07-02
15563,135,Kano_WH,491,21,8,1.2,2024-11-17
15564,219,Kano_WH,371,9,1,4.0,2023-04-24
15565,250,Kano_WH,283,14,2,3.9,2023-05-22
15566,235,Abuja_WH,466,11,4,3.3,2024-11-05
15567,258,Kano_WH,27,6,3,4.9,2024-09-23
15568,162,Lagos_WH,206,19,8,4.5,2023-01-14
15569,120,Kano_WH,85,15,4,3.3,2023-09-14
15570,198,Lagos_WH,258,25,9,4.7,2024-07-16
15571,204,Lagos_WH,121,27,4,3.2,2024-04-16
15572,205,Abuja_WH,321,14,6,4.4,2024-08-10
15573,221,Lagos_WH,459,12,3,3.0,2023-02-17
15574,149,Lagos_WH,11,13,4,4.2,2024-05-16
15575,256,Abuja_WH,286,5,0,2.8,2024-11-28
15576,159,Lagos_WH,281,12,6,3.3,2023-06-18
15577,294,Abuja_WH,173,17,3,1.8,2023-09-02
15578,143,Lagos_WH,108,26,1,3.5,2024-12-13
15579,101,Kano_WH,93,19,6,4.2,2023-07-04
15580,207,Lagos_WH,299,3,7,4.4,2024-10-27
15581,204,Kano_WH,107,18,8,4.1,2023-05-23
15582,197,Abuja_WH,29,18,7,1.0,2023-09-12
15583,242,Kano_WH,85,9,7,4.7,2024-09-23
15584,266,Kano_WH,246,3,7,1.2,2024-08-14
15585,267,Lagos_WH,380,26,6,3.8,2023-05-25
15586,274,Kano_WH,160,11,1,4.3,2023-04-14
15587,151,Abuja_WH,298,20,1,4.1,2023-04-19
15588,187,Abuja_WH,144,16,8,4.1,2024-03-06
15589,233,Lagos_WH,60,15,0,1.9,2024-09-14
15590,297,Lagos_WH,182,6,0,1.3,2023-01-10
15591,275,Abuja_WH,461,26,6,2.9,2023-02-04
15592,285,Abuja_WH,57,9,9,3.5,2023-12-27
15593,200,Lagos_WH,123,1,5,4.3,2024-10-11
15594,230,Lagos_WH,392,14,5,2.4,2023-07-18
15595,195,Lagos_WH,88,19,7,4.3,2023-12-20
15596,273,Lagos_WH,340,3,3,3.0,2024-03-24
15597,245,Lagos_WH,264,22,4,4.1,2023-11-21
15598,283,Abuja_WH,334,9,4,1.9,2024-04-09
15599,191,Lagos_WH,201,27,5,4.1,2023-02-17
15600,260,Kano_WH,257,9,0,1.9,2023-10-03
15601,244,Abuja_WH,279,5,3,1.3,2023-02-15
15602,131,Kano_WH,244,25,2,4.1,2023-04-08
15603,175,Lagos_WH,443,6,6,4.1,2024-07-01
15604,200,Abuja_WH,369,21,0,1.4,2023-08-27
15605,229,Lagos_WH,402,24,1,2.7,2024-05-27
15606,253,Lagos_WH,53,12,7,1.1,2023-02-19
15607,266,Lagos_WH,233,28,1,3.9,2023-01-29
15608,290,Abuja_WH,30,7,8,4.1,2023-01-20
15609,244,Abuja_WH,226,7,3,3.7,2023-01-29
15610,215,Kano_WH,201,20,2,3.1,2023-01-16
15611,199,Abuja_WH,65,10,3,1.5,2023-12-02
15612,133,Lagos_WH,475,16,8,4.9,2024-04-28
15613,118,Kano_WH,20,17,6,2.0,2023-08-25
15614,161,Abuja_WH,366,29,3,4.4,2024-02-28
15615,259,Kano_WH,488,13,6,1.3,2023-12-10
15616,149,Lagos_WH,391,5,7,,2024-02-05
15617,185,Abuja_WH,66,14,7,3.7,2024-08-07
15618,144,Lagos_WH,232,9,5,1.2,2023-05-28
15619,281,Lagos_WH,114,14,0,1.0,2024-11-16
15620,221,Kano_WH,497,8,9,3.5,2023-01-24
15621,181,Kano_WH,475,20,2,3.7,2024-03-01
15622,214,Kano_WH,223,10,5,3.8,2024-04-13
15623,187,Kano_WH,90,9,0,4.5,2023-07-28
15624,100,Kano_WH,118,22,4,2.3,2024-07-15
15625,165,Abuja_WH,352,7,1,1.3,2023-10-14
15626,267,Kano_WH,47,10,0,2.6,2023-01-13
15627,251,Abuja_WH,129,10,9,2.0,2023-12-15
15628,151,Abuja_WH,165,26,2,4.8,2024-11-13
15629,101,Lagos_WH,16,8,1,1.8,2024-10-07
15630,288,Abuja_WH,427,17,5,3.8,2023-03-20
15631,254,Lagos_WH,139,20,5,4.7,2023-09-27
15632,293,Lagos_WH,53,6,6,3.7,2024-02-20
15633,186,Kano_WH,203,20,6,1.3,2024-03-22
15634,260,Kano_WH,159,19,4,,2023-07-21
15635,261,Kano_WH,451,13,2,1.6,2023-12-05
15636,289,Abuja_WH,257,5,5,1.8,2023-11-19
15637,131,Kano_WH,394,4,2,3.9,2024-06-27
15638,102,Lagos_WH,107,21,4,3.0,2024-05-27
15639,154,Kano_WH,46,12,2,4.1,2024-10-17
15640,126,Kano_WH,322,15,5,1.7,2023-12-24
15641,107,Lagos_WH,148,2,3,4.4,2023-04-19
15642,119,Abuja_WH,70,15,8,2.2,2024-09-19
15643,279,Abuja_WH,484,19,1,3.1,2024-02-20
15644,116,Abuja_WH,151,29,6,1.5,2024-03-25
15645,208,Lagos_WH,81,8,4,2.4,2023-12-22
15646,132,Lagos_WH,90,15,8,2.4,2023-12-05
15647,154,Abuja_WH,86,24,9,4.9,2024-08-13
15648,172,Kano_WH,241,10,4,4.3,2023-09-05
15649,197,Lagos_WH,376,13,4,1.2,2023-01-05
15650,207,Abuja_WH,272,24,1,2.1,2023-01-11
15651,298,Abuja_WH,88,19,2,1.8,2023-01-27
15652,243,Abuja_WH,434,1,5,2.3,2024-09-04
15653,190,Abuja_WH,119,11,3,,2023-09-20
15654,178,Kano_WH,280,18,2,4.1,2024-10-03
15655,163,Kano_WH,244,19,4,1.6,2023-06-26
15656,187,Lagos_WH,237,18,8,1.8,2023-02-11
15657,200,Lagos_WH,215,19,2,3.6,2024-10-24
15658,212,Abuja_WH,103,7,6,3.5,2023-01-21
15659,267,Kano_WH,199,5,8,4.3,2024-09-16
15660,285,Lagos_WH,195,14,3,1.5,2024-10-02
15661,182,Kano_WH,127,27,6,1.9,2024-05-23
15662,122,Lagos_WH,56,11,6,4.5,2023-10-12
15663,202,Abuja_WH,301,28,2,3.7,2023-06-12
15664,194,Abuja_WH,136,11,0,1.3,2024-07-02
15665,193,Lagos_WH,87,21,3,,2024-03-06
15666,106,Kano_WH,13,2,8,3.1,2024-10-19
15667,286,Kano_WH,338,25,9,4.0,2023-12-19
15668,208,Abuja_WH,362,9,6,3.6,2024-10-07
15669,158,Abuja_WH,67,1,9,3.7,2024-08-08
15670,213,Kano_WH,256,15,5,3.3,2024-02-16
15671,102,Kano_WH,197,24,4,4.5,2024-07-23
15672,211,Abuja_WH,209,8,9,4.6,2023-07-15
15673,129,Lagos_WH,88,25,9,3.4,2023-04-23
15674,237,Lagos_WH,239,2,0,3.9,2024-06-20
15675,197,Kano_WH,422,6,3,2.8,2023-07-31
15676,112,Kano_WH,330,2,2,2.1,2023-11-07
15677,266,Lagos_WH,495,17,2,3.5,2023-02-13
15678,176,Abuja_WH,381,7,0,4.3,2024-08-06
15679,291,Abuja_WH,164,3,2,2.1,2023-08-21
15680,124,Abuja_WH,87,24,9,3.5,2023-09-07
15681,268,Lagos_WH,465,19,9,3.5,2024-04-09
15682,267,Abuja_WH,16,12,7,4.7,2023-02-17
15683,161,Lagos_WH,97,18,3,4.0,2023-08-15
15684,139,Lagos_WH,345,24,6,4.2,2024-05-15
15685,261,Kano_WH,202,8,1,3.3,2024-06-21
15686,178,Lagos_WH,243,12,6,3.9,2023-05-18
15687,102,Lagos_WH,341,29,5,2.0,2024-08-16
15688,279,Kano_WH,306,26,7,3.3,2023-07-15
15689,145,Kano_WH,83,1,7,3.6,2023-04-19
15690,185,Lagos_WH,307,1,7,4.3,2024-08-03
15691,197,Kano_WH,428,28,9,1.7,2023-11-22
15692,168,Abuja_WH,427,10,3,2.3,2023-05-18
15693,140,Abuja_WH,402,3,8,4.2,2023-08-30
15694,159,Lagos_WH,314,10,7,2.7,2023-03-17
15695,256,Kano_WH,415,4,3,2.9,2024-11-29
15696,235,Kano_WH,430,24,1,3.5,2023-01-24
15697,197,Abuja_WH,325,12,0,3.9,2023-03-14
15698,103,Lagos_WH,21,14,1,2.2,2023-11-29
15699,124,Lagos_WH,388,8,4,4.5,2023-05-05
15700,277,Lagos_WH,301,24,4,2.5,2023-05-29
15701,250,Abuja_WH,307,7,9,2.0,2024-04-13
15702,252,Kano_WH,361,1,1,3.8,2023-11-09
15703,197,Lagos_WH,392,17,3,2.4,2024-09-27
15704,169,Kano_WH,90,21,7,3.0,2024-10-07
15705,197,Abuja_WH,395,15,0,2.3,2024-07-20
15706,248,Lagos_WH,424,28,1,4.4,2023-01-02
15707,207,Kano_WH,285,15,1,3.0,2023-07-28
15708,193,Kano_WH,383,5,4,1.3,2023-09-11
15709,222,Abuja_WH,47,21,1,1.2,2023-08-31
15710,155,Abuja_WH,142,1,7,2.5,2023-01-30
15711,102,Lagos_WH,209,19,2,2.6,2023-11-07
15712,178,Abuja_WH,281,1,2,1.1,2023-01-11
15713,248,Kano_WH,69,2,7,4.4,2024-06-20
15714,276,Lagos_WH,105,11,0,,2024-02-23
15715,145,Lagos_WH,12,12,3,3.2,2023-03-30
15716,225,Abuja_WH,210,11,6,3.6,2024-10-09
15717,218,Abuja_WH,131,8,4,1.9,2023-11-19
15718,177,Lagos_WH,237,20,2,3.1,2023-03-27
15719,167,Lagos_WH,42,4,7,1.9,2023-05-07
15720,130,Abuja_WH,335,21,4,2.7,2023-10-07
15721,145,Abuja_WH,105,2,5,3.5,2024-10-22
15722,271,Kano_WH,283,9,0,1.9,2023-05-24
15723,144,Lagos_WH,269,29,2,4.5,2024-11-16
15724,276,Kano_WH,181,13,9,2.2,2023-05-18
15725,103,Lagos_WH,247,10,3,2.2,2024-03-25
15726,224,Abuja_WH,357,9,9,4.7,2024-04-25
15727,284,Abuja_WH,172,13,9,2.6,2023-09-30
15728,155,Abuja_WH,380,3,3,1.5,2024-09-28
15729,265,Kano_WH,107,17,4,2.7,2024-12-13
15730,105,Kano_WH,385,18,8,2.4,2024-03-16
15731,181,Kano_WH,43,27,3,3.0,2024-12-15
15732,251,Kano_WH,122,27,6,3.5,2024-12-19
15733,279,Abuja_WH,174,8,7,2.3,2023-07-22
15734,138,Kano_WH,490,24,6,3.8,2024-09-05
15735,210,Kano_WH,409,13,1,2.2,2024-03-28
15736,172,Abuja_WH,239,18,0,4.4,2023-05-26
15737,264,Kano_WH,494,26,4,4.8,2023-10-29
15738,197,Lagos_WH,197,16,7,1.1,2023-08-17
15739,261,Abuja_WH,117,21,0,1.5,2023-08-28
15740,226,Kano_WH,218,14,1,3.0,2024-07-11
15741,139,Kano_WH,288,25,8,3.5,2023-05-10
15742,267,Kano_WH,404,28,5,4.6,2023-12-25
15743,136,Abuja_WH,124,13,0,3.5,2024-06-22
15744,225,Kano_WH,43,27,7,4.5,2023-12-29
15745,149,Kano_WH,67,4,2,3.1,2023-12-14
15746,110,Kano_WH,98,1,3,3.8,2024-09-24
15747,158,Abuja_WH,313,1,9,4.7,2023-01-28
15748,253,Abuja_WH,476,6,4,3.7,2024-05-23
15749,287,Lagos_WH,81,15,8,2.9,2024-07-21
15750,107,Kano_WH,77,15,4,3.4,2023-02-18
15751,127,Lagos_WH,143,7,5,2.7,2024-05-23
15752,159,Abuja_WH,97,9,6,1.6,2023-12-16
15753,188,Lagos_WH,221,28,4,4.1,2023-04-17
15754,109,Abuja_WH,268,13,4,2.7,2023-04-01
15755,162,Lagos_WH,370,6,1,1.4,2024-10-28
15756,288,Abuja_WH,323,10,1,3.8,2023-03-30
15757,174,Lagos_WH,32,21,5,4.1,2023-01-04
15758,253,Kano_WH,194,21,9,1.4,2024-11-22
15759,250,Lagos_WH,92,12,5,2.8,2024-06-29
15760,290,Kano_WH,138,3,9,2.9,2023-11-02
15761,246,Kano_WH,268,15,5,1.9,2023-10-07
15762,245,Lagos_WH,288,20,2,4.2,2024-01-13
15763,277,Abuja_WH,10,11,8,3.1,2023-02-01
15764,246,Kano_WH,376,28,6,3.3,2024-01-07
15765,114,Lagos_WH,14,19,3,2.4,2024-07-19
15766,115,Lagos_WH,165,26,8,2.0,2023-11-12
15767,247,Kano_WH,78,10,3,4.2,2023-02-24
15768,246,Abuja_WH,92,9,2,3.1,2023-12-30
15769,298,Kano_WH,309,23,0,2.0,2024-02-20
15770,246,Lagos_WH,406,1,3,2.7,2024-10-03
15771,187,Lagos_WH,487,16,2,3.2,2024-09-26
15772,130,Kano_WH,209,27,2,3.2,2024-10-17
15773,279,Abuja_WH,90,21,5,3.2,2023-12-31
15774,275,Kano_WH,290,15,8,1.7,2024-11-25
15775,107,Kano_WH,85,17,0,3.2,2024-01-15
15776,149,Kano_WH,247,20,8,2.4,2023-04-01
15777,288,Abuja_WH,294,26,1,3.3,2023-03-09
15778,187,Kano_WH,244,17,2,3.7,2023-06-05
15779,235,Kano_WH,384,25,8,,2024-08-14
15780,112,Lagos_WH,394,25,7,1.5,2023-02-16
15781,246,Lagos_WH,459,4,8,3.4,2023-12-31
15782,277,Abuja_WH,299,28,7,3.8,2023-09-23
15783,250,Abuja_WH,68,1,5,4.5,2023-09-10
15784,284,Lagos_WH,234,29,9,2.0,2024-12-01
15785,205,Kano_WH,458,14,8,1.5,2023-12-04
15786,196,Abuja_WH,211,22,2,4.9,2024-11-23
15787,257,Abuja_WH,219,14,3,,2024-12-08
15788,256,Abuja_WH,31,15,0,2.7,2023-03-26
15789,160,Lagos_WH,190,5,6,3.0,2024-06-11
15790,134,Kano_WH,40,15,1,3.8,2023-06-13
15791,236,Abuja_WH,331,20,0,4.2,2023-01-19
15792,299,Lagos_WH,224,12,7,3.2,2023-02-06
15793,211,Lagos_WH,268,15,9,1.1,2023-07-04
15794,124,Lagos_WH,183,2,8,5.0,2023-10-04
15795,220,Abuja_WH,437,29,3,3.6,2023-08-28
15796,205,Lagos_WH,386,22,8,4.3,2023-04-07
15797,163,Lagos_WH,353,16,2,2.7,2024-04-30
15798,214,Kano_WH,226,7,7,1.2,2024-03-09
15799,209,Lagos_WH,178,1,9,1.3,2023-06-30
15800,136,Abuja_WH,22,19,4,4.1,2023-05-17
15801,137,Lagos_WH,19,7,1,1.9,2024-08-29
15802,107,Kano_WH,71,10,4,4.4,2023-03-27
15803,174,Lagos_WH,399,22,5,2.0,2023-04-29
15804,267,Abuja_WH,462,18,4,2.0,2023-02-26
15805,122,Lagos_WH,443,8,6,1.4,2024-10-07
15806,272,Abuja_WH,432,6,3,1.6,2024-07-13
15807,228,Lagos_WH,473,1,9,1.5,2023-12-13
15808,276,Lagos_WH,436,23,9,1.2,2023-03-28
15809,108,Abuja_WH,350,25,6,1.9,2023-04-04
15810,139,Lagos_WH,307,28,8,1.1,2023-07-14
15811,255,Abuja_WH,388,13,1,3.8,2023-12-06
15812,196,Lagos_WH,305,8,8,3.5,2024-09-18
15813,195,Abuja_WH,398,23,9,1.7,2024-02-09
15814,235,Lagos_WH,234,24,1,4.4,2024-02-03
15815,136,Lagos_WH,76,24,6,2.1,2024-09-09
15816,298,Lagos_WH,326,4,4,3.1,2024-01-10
15817,117,Kano_WH,24,5,3,4.2,2024-08-13
15818,211,Lagos_WH,403,15,6,2.5,2023-06-27
15819,295,Kano_WH,10,5,0,2.0,2024-03-06
15820,176,Abuja_WH,328,24,2,4.4,2024-12-09
15821,174,Kano_WH,339,11,1,1.3,2024-07-06
15822,179,Lagos_WH,281,10,1,3.6,2023-03-25
15823,143,Lagos_WH,360,27,4,4.4,2023-10-05
15824,177,Kano_WH,37,9,9,3.8,2024-05-21
15825,243,Kano_WH,46,27,1,2.5,2024-01-10
15826,279,Kano_WH,356,8,2,4.8,2023-12-14
15827,280,Lagos_WH,63,27,6,1.5,2023-09-06
15828,117,Abuja_WH,128,2,1,3.8,2024-08-25
15829,267,Kano_WH,404,23,3,3.9,2024-04-05
15830,288,Abuja_WH,222,16,1,3.4,2024-12-18
15831,124,Kano_WH,302,3,7,2.9,2024-10-11
15832,134,Kano_WH,431,18,5,4.8,2024-01-14
15833,170,Kano_WH,258,18,7,2.9,2023-05-27
15834,126,Abuja_WH,427,10,5,2.3,2024-08-25
15835,237,Lagos_WH,159,18,0,3.1,2023-03-29
15836,174,Lagos_WH,467,3,8,4.2,2023-08-21
15837,247,Lagos_WH,448,28,8,1.7,2024-07-08
15838,260,Lagos_WH,141,20,4,2.5,2023-11-17
15839,179,Kano_WH,53,22,9,3.3,2024-10-09
15840,238,Abuja_WH,142,1,6,4.4,2024-03-13
15841,296,Kano_WH,480,10,2,2.6,2023-01-28
15842,166,Lagos_WH,264,8,1,3.2,2024-07-09
15843,286,Lagos_WH,217,8,7,1.5,2024-09-10
15844,293,Kano_WH,193,20,2,1.4,2024-04-19
15845,280,Kano_WH,412,17,1,1.9,2024-04-25
15846,265,Lagos_WH,24,15,6,3.7,2024-02-12
15847,237,Kano_WH,316,11,8,1.8,2023-07-12
15848,105,Lagos_WH,162,16,5,4.5,2023-12-30
15849,194,Abuja_WH,213,22,1,4.6,2023-09-21
15850,261,Abuja_WH,490,23,1,2.1,2024-05-07
15851,148,Kano_WH,371,16,0,1.4,2024-10-01
15852,131,Abuja_WH,81,1,8,2.6,2023-01-02
15853,128,Lagos_WH,190,24,3,4.2,2023-05-26
15854,221,Lagos_WH,76,20,3,1.4,2024-04-07
15855,292,Abuja_WH,181,1,9,1.4,2023-05-05
15856,260,Lagos_WH,496,25,3,2.0,2023-07-08
15857,116,Abuja_WH,303,14,0,3.8,2024-02-28
15858,197,Kano_WH,198,14,9,2.5,2023-01-04
15859,148,Lagos_WH,78,24,7,3.9,2023-11-16
15860,243,Abuja_WH,55,25,8,2.6,2023-06-16
15861,234,Kano_WH,112,4,8,1.3,2024-12-19
15862,112,Kano_WH,248,8,8,5.0,2024-08-24
15863,231,Abuja_WH,121,16,5,3.7,2024-04-05
15864,162,Kano_WH,325,8,6,3.5,2023-09-23
15865,296,Kano_WH,41,26,0,3.0,2024-01-13
15866,223,Abuja_WH,261,15,4,,2023-08-17
15867,172,Kano_WH,416,27,5,4.9,2023-12-30
15868,175,Lagos_WH,412,18,7,2.9,2024-02-22
15869,177,Lagos_WH,36,13,0,1.2,2024-10-28
15870,114,Abuja_WH,478,10,7,2.4,2024-05-12
15871,232,Kano_WH,299,24,6,1.1,2024-03-04
15872,141,Abuja_WH,331,6,1,3.0,2024-08-22
15873,117,Kano_WH,126,19,6,4.0,2023-04-25
15874,171,Kano_WH,318,24,3,4.8,2024-08-29
15875,235,Abuja_WH,146,1,9,4.4,2023-01-10
15876,167,Lagos_WH,168,2,9,2.1,2024-01-11
15877,214,Kano_WH,321,7,5,2.4,2023-07-24
15878,253,Kano_WH,361,12,8,3.1,2023-07-30
15879,174,Lagos_WH,385,8,3,3.7,2024-05-29
15880,169,Lagos_WH,83,13,9,3.9,2024-01-04
15881,260,Kano_WH,429,25,1,4.4,2024-12-02
15882,121,Kano_WH,418,1,8,1.9,2023-05-17
15883,168,Kano_WH,394,25,0,1.4,2024-01-08
15884,228,Lagos_WH,223,18,5,1.7,2023-03-08
15885,185,Kano_WH,398,8,6,4.8,2023-01-04
15886,134,Kano_WH,60,12,7,1.5,2023-01-29
15887,283,Kano_WH,170,23,3,2.3,2024-10-30
